#! FIELDS ab1 projection
#! SET min_ab1 -0.0619522
#! SET max_ab1 11.3508
#! SET nbins_ab1  324
#! SET periodic_ab1 false
   -0.061952200  -14.512837422
   -0.026618602  -14.512837422
    0.008714996  -14.512837422
    0.044048594  -14.512837422
    0.079382193  -14.512837422
    0.114715791  -14.512837422
    0.150049389  -14.512837422
    0.185382987  -14.512837422
    0.220716585  -14.512837422
    0.256050183  -14.512839510
    0.291383781  -14.512845215
    0.326717380  -14.512864289
    0.362050978  -14.512917076
    0.397384576  -14.513047526
    0.432718174  -14.513333262
    0.468051772  -14.513888787
    0.503385370  -14.514852653
    0.538718968  -14.516369137
    0.574052567  -14.518577255
    0.609386165  -14.521678424
    0.644719763  -14.526160173
    0.680053361  -14.533134351
    0.715386959  -14.544987425
    0.750720557  -14.566145333
    0.786054155  -14.604440349
    0.821387754  -14.673012703
    0.856721352  -14.793625457
    0.892054950  -15.001672647
    0.927388548  -15.351979982
    0.962722146  -15.919833709
    0.998055744  -16.784330074
    1.033389342  -17.988047604
    1.068722941  -19.500406353
    1.104056539  -21.223620602
    1.139390137  -23.031984917
    1.174723735  -24.808854630
    1.210057333  -26.472160316
    1.245390931  -27.986190626
    1.280724529  -29.353737778
    1.316058128  -30.595799035
    1.351391726  -31.740268688
    1.386725324  -32.814118801
    1.422058922  -33.823720435
    1.457392520  -34.745923203
    1.492726118  -35.547344078
    1.528059716  -36.214414312
    1.563393315  -36.764670593
    1.598726913  -37.237962746
    1.634060511  -37.680700840
    1.669394109  -38.130368668
    1.704727707  -38.609053629
    1.740061305  -39.122577420
    1.775394903  -39.668801293
    1.810728502  -40.248432905
    1.846062100  -40.870222990
    1.881395698  -41.549302354
    1.916729296  -42.299269030
    1.952062894  -43.123239417
    1.987396492  -44.021187402
    2.022730090  -44.991584064
    2.058063689  -46.020074770
    2.093397287  -47.080959227
    2.128730885  -48.152753418
    2.164064483  -49.224717546
    2.199398081  -50.293013848
    2.234731679  -51.352690457
    2.270065277  -52.387337881
    2.305398876  -53.372681509
    2.340732474  -54.291256551
    2.376066072  -55.136875078
    2.411399670  -55.903606108
    2.446733268  -56.582275011
    2.482066866  -57.171849473
    2.517400464  -57.686142146
    2.552734063  -58.152055887
    2.588067661  -58.591203780
    2.623401259  -59.012630630
    2.658734857  -59.429626602
    2.694068455  -59.867931757
    2.729402053  -60.349754668
    2.764735651  -60.878370710
    2.800069250  -61.437731159
    2.835402848  -62.006259555
    2.870736446  -62.572674462
    2.906070044  -63.143833756
    2.941403642  -63.735416006
    2.976737240  -64.353590581
    3.012070838  -64.998845063
    3.047404437  -65.675669235
    3.082738035  -66.391447973
    3.118071633  -67.142951813
    3.153405231  -67.903320920
    3.188738829  -68.630979412
    3.224072427  -69.287689692
    3.259406025  -69.846451817
    3.294739624  -70.296349420
    3.330073222  -70.648716160
    3.365406820  -70.936227884
    3.400740418  -71.205739163
    3.436074016  -71.500696928
    3.471407614  -71.851537995
    3.506741212  -72.273450862
    3.542074811  -72.770172300
    3.577408409  -73.323866843
    3.612742007  -73.906236028
    3.648075605  -74.511842339
    3.683409203  -75.163798082
    3.718742801  -75.887043152
    3.754076399  -76.682985255
    3.789409998  -77.532561439
    3.824743596  -78.403808128
    3.860077194  -79.264126296
    3.895410792  -80.097730059
    3.930744390  -80.916207958
    3.966077988  -81.738068149
    4.001411586  -82.567007384
    4.036745185  -83.397577325
    4.072078783  -84.235973521
    4.107412381  -85.093426991
    4.142745979  -85.965682914
    4.178079577  -86.830843815
    4.213413175  -87.658712244
    4.248746773  -88.422935112
    4.284080372  -89.120268572
    4.319413970  -89.781307576
    4.354747568  -90.434210083
    4.390081166  -91.065909656
    4.425414764  -91.650341574
    4.460748362  -92.181860331
