#! FIELDS ab1 projection
#! SET min_ab1 0.0910494
#! SET max_ab1 11.3509
#! SET nbins_ab1  320
#! SET periodic_ab1 false
    0.091049400  -14.512850268
    0.126346737  -14.512891577
    0.161644075  -14.513037715
    0.196941412  -14.513486731
    0.232238749  -14.514759958
    0.267536087  -14.518020980
    0.302833424  -14.525788839
    0.338130761  -14.543089115
    0.373428098  -14.579499729
    0.408725436  -14.652796663
    0.444022773  -14.795600261
    0.479320110  -15.067234813
    0.514617448  -15.569020927
    0.549914785  -16.444153577
    0.585212122  -17.816681888
    0.620509460  -19.682898440
    0.655806797  -21.892526568
    0.691104134  -24.248073830
    0.726401471  -26.586397927
    0.761698809  -28.800936270
    0.796996146  -30.843071568
    0.832293483  -32.716912120
    0.867590821  -34.460998614
    0.902888158  -36.118880511
    0.938185495  -37.714960761
    0.973482833  -39.250566437
    1.008780170  -40.713481423
    1.044077507  -42.088854426
    1.079374845  -43.367573233
    1.114672182  -44.550783350
    1.149969519  -45.651991456
    1.185266856  -46.696228944
    1.220564194  -47.721489470
    1.255861531  -48.773228295
    1.291158868  -49.879262447
    1.326456206  -51.036298279
    1.361753543  -52.223726127
    1.397050880  -53.430377724
    1.432348218  -54.657493939
    1.467645555  -55.908970474
    1.502942892  -57.190084393
    1.538240229  -58.511543175
    1.573537567  -59.883887404
    1.608834904  -61.308260012
    1.644132241  -62.776453011
    1.679429579  -64.277107672
    1.714726916  -65.794475906
    1.750024253  -67.302706356
    1.785321591  -68.768345018
    1.820618928  -70.169628560
    1.855916265  -71.517004564
    1.891213603  -72.846933159
    1.926510940  -74.182567942
    1.961808277  -75.504004068
    1.997105614  -76.758662101
    2.032402952  -77.904961164
    2.067700289  -78.944822251
    2.102997626  -79.913548443
    2.138294964  -80.846127912
    2.173592301  -81.749627581
    2.208889638  -82.613207769
    2.244186976  -83.434624116
    2.279484313  -84.235210919
    2.314781650  -85.045273373
    2.350078987  -85.885808515
    2.385376325  -86.753314777
    2.420673662  -87.628522038
    2.455970999  -88.488046012
    2.491268337  -89.316774161
    2.526565674  -90.109117547
    2.561863011  -90.868612495
    2.597160349  -91.608421666
    2.632457686  -92.347107840
    2.667755023  -93.101623202
    2.703052361  -93.883872889
    2.738349698  -94.689614916
    2.773647035  -95.483479758
    2.808944372  -96.209982637
    2.844241710  -96.832498211
    2.879539047  -97.368420347
    2.914836384  -97.877518210
    2.950133722  -98.418955438
    2.985431059  -99.004941763
    3.020728396  -99.593577256
    3.056025734 -100.118236889
    3.091323071 -100.538774828
    3.126620408 -100.864161368
    3.161917745 -101.138412575
    3.197215083 -101.404513651
    3.232512420 -101.676987014
    3.267809757 -101.941372885
    3.303107095 -102.175600764
    3.338404432 -102.369527418
    3.373701769 -102.521032395
    3.408999107 -102.627302989
    3.444296444 -102.690191207
    3.479593781 -102.720383857
    3.514891118 -102.735349827
    3.550188456 -102.746434055
    3.585485793 -102.758988683
    3.620783130 -102.773439834
    3.656080468 -102.792298391
    3.691377805 -102.820399107
    3.726675142 -102.858085357
    3.761972480 -102.897093563
    3.797269817 -102.933479789
    3.832567154 -102.978879014
    3.867864492 -103.056528596
    3.903161829 -103.184313490
    3.938459166 -103.367534654
    3.973756503 -103.603334747
    4.009053841 -103.883305501
    4.044351178 -104.200424807
    4.079648515 -104.546752631
    4.114945853 -104.915799577
    4.150243190 -105.304621212
    4.185540527 -105.713167497
    4.220837865 -106.132996153
    4.256135202 -106.545302970
    4.291432539 -106.926121303
    4.326729876 -107.264640454
    4.362027214 -107.577452895
    4.397324551 -107.900846176
    4.432621888 -108.265176941
    4.467919226 -108.674145978
    4.503216563 -109.106645608
    4.538513900 -109.534887994
    4.573811238 -109.938367920
    4.609108575 -110.313945085
    4.644405912 -110.673802949
    4.679703250 -111.033511005
    4.715000587 -111.402656903
    4.750297924 -111.775323659
    4.785595261 -112.127406521
    4.820892599 -112.433629599
    4.856189936 -112.685394643
    4.891487273 -112.899445076
    4.926784611 -113.102145734
    4.962081948 -113.306371520
    4.997379285 -113.502442004
    5.032676623 -113.676336471
    5.067973960 -113.820615312
    5.103271297 -113.937144603
    5.138568634 -114.038838587
    5.173865972 -114.145533000
    5.209163309 -114.263685103
    5.244460646 -114.387853551
    5.279757984 -114.536156895
    5.315055321 -114.751127234
    5.350352658 -115.048008485
    5.385649996 -115.385367202
    5.420947333 -115.698708334
    5.456244670 -115.945205569
    5.491542008 -116.121857889
    5.526839345 -116.252482785
    5.562136682 -116.363269344
    5.597434019 -116.468793718
    5.632731357 -116.565771510
    5.668028694 -116.648389156
    5.703326031 -116.715348243
    5.738623369 -116.769301989
    5.773920706 -116.809463667
    5.809218043 -116.835173470
    5.844515381 -116.854729214
    5.879812718 -116.889511677
    5.915110055 -116.958364140
    5.950407392 -117.058684971
    5.985704730 -117.161034965
    6.021002067 -117.217964353
    6.056299404 -117.185058427
    6.091596742 -117.042836668
    6.126894079 -116.806212150
    6.162191416 -116.522553662
    6.197488754 -116.252098954
    6.232786091 -116.040704004
    6.268083428 -115.905353647
    6.303380766 -115.835491075
    6.338678103 -115.805387509
    6.373975440 -115.789954445
    6.409272777 -115.784409196
    6.444570115 -115.805644564
    6.479867452 -115.878941871
    6.515164789 -116.018875974
    6.550462127 -116.227048267
    6.585759464 -116.511928580
    6.621056801 -116.891581665
    6.656354139 -117.382490568
    6.691651476 -117.982463574
    6.726948813 -118.676922058
    6.762246150 -119.457318440
    6.797543488 -120.328578390
    6.832840825 -121.286557558
    6.868138162 -122.289046461
    6.903435500 -123.273702234
    6.938732837 -124.197929840
    6.974030174 -125.063150762
    7.009327512 -125.905636253
    7.044624849 -126.761287203
    7.079922186 -127.641815603
    7.115219524 -128.532612447
    7.150516861 -129.405324308
    7.185814198 -130.237749823
    7.221111535 -131.031931006
    7.256408873 -131.799558384
    7.291706210 -132.532068276
    7.327003547 -133.202546808
    7.362300885 -133.785253636
    7.397598222 -134.281826482
    7.432895559 -134.722003710
    7.468192897 -135.138462821
    7.503490234 -135.549827196
    7.538787571 -135.944962934
    7.574084908 -136.297327144
    7.609382246 -136.592599477
    7.644679583 -136.844502582
    7.679976920 -137.080081212
    7.715274258 -137.320919827
    7.750571595 -137.574879069
    7.785868932 -137.837833302
    7.821166270 -138.092621397
    7.856463607 -138.315084473
    7.891760944 -138.473077985
    7.927058282 -138.544989256
    7.962355619 -138.540115772
    7.997652956 -138.501012569
    8.032950293 -138.488204325
    8.068247631 -138.543715888
    8.103544968 -138.678769609
    8.138842305 -138.869854887
    8.174139643 -139.077575487
    8.209436980 -139.272043945
    8.244734317 -139.447686058
    8.280031655 -139.621157179
    8.315328992 -139.816573567
